,3a62531.cel,3a636a1.cel,3a6a4b1.cel,3a6b021.cel
200858_s_at,4386.99342823313,2326.4804444555,679.086017017877,261.714392093904
200859_x_at,1501.87203784304,2152.1771540931,143.791957610591,111.537797966588
200860_s_at,1530.35124125687,276.335748523242,380.466875336569,148.636126511824
200861_at,605.285613888481,183.170475141573,228.293608489957,112.4370540145
200862_at,1110.50778800414,515.917992003348,143.153258652406,89.8801589948487
200863_s_at,2090.24666476367,674.411749591472,509.685969339938,103.438562168306
200864_s_at,34.1556019591101,20.7068673598378,57.1160973930443,17.8004803272522
200865_at,17.1039745194758,19.0393381092299,19.6193341500064,22.6572627816266
200866_s_at,816.119379586298,1126.14936275063,436.876039103864,307.330265652456
200867_at,171.107495829879,137.191170706479,27.5401252641855,26.7688126712184
200868_s_at,386.991679403733,238.764175602,169.672709628621,69.7464347612555
200869_at,5411.25139028721,6158.0581734962,2109.40762422779,348.277982745261
200870_at,927.244186453836,304.212578319928,394.416151015088,97.6899575321435
200871_s_at,1576.84824682719,3201.64714679863,972.249715916828,1135.74370097828
200872_at,134.630085760077,1315.58278700628,165.254816107111,134.287858494518
200873_s_at,2558.28522546243,221.504757561198,386.404559027226,55.7122721447184
200874_s_at,347.529054949683,136.227444723138,189.443481857781,163.551646372648
200875_s_at,1157.08618670009,78.492418114244,120.55804372649,41.9255584457694
200876_s_at,1764.06220615491,210.107868942815,97.6676260606522,41.7596428260278
200877_at,4081.94840812299,489.325239035823,671.319399548034,199.869689197379
200878_at,39.4399846052182,892.282541928222,146.331942063273,126.094340868323
200879_s_at,33.4673583370883,70.8236669845009,46.015826801064,34.9863000525549
200880_at,446.361826743452,150.109883233344,706.735360989812,99.0516138907286
200881_s_at,1224.28667933526,292.204585318582,470.220346253903,117.992620887672
200882_s_at,1108.21253113148,311.553361773288,171.98398024679,68.2923791665383
200883_at,779.319641911841,61.7535515944416,94.9378500098511,45.8766988727537
200884_at,59.7863848802717,1709.3300370326,511.843826656832,483.063225169103
200885_at,618.776691682681,891.530344161413,172.64457099467,93.9670425608447
200886_s_at,5068.64386046971,716.543455993694,775.555524413542,593.403331186059
200887_s_at,1552.74681557796,160.192441637987,77.2717263924494,61.5533110606327
200888_s_at,5883.01635219106,1360.32853777087,1366.59565355022,487.766256897194
200889_s_at,213.640866903731,76.2347575749072,54.0009863827859,58.8249214195126
200890_s_at,150.968036801437,21.8877903161357,24.6122299760198,22.7686531149522
200891_s_at,676.938769960551,142.500159363927,97.9437737249887,20.6708824250411
200892_s_at,730.754862478282,65.8756447322048,75.5065977083944,37.951367882674
200893_at,1408.72237019158,230.075487885693,197.105397425098,52.3412357353275
200894_s_at,128.07964426923,137.849910745876,63.1870692308105,36.7277228403452
200895_s_at,607.252103739633,475.028914258282,228.793367182964,274.271649264617
200896_x_at,2129.55661309609,723.562553320779,497.308296940713,221.56200386757
200897_s_at,20.8518908576679,534.137104714106,114.952180988212,53.7222243718372
200898_s_at,413.339077083163,86.5516491641492,249.250002793194,93.5452264890287
200899_s_at,467.404216403653,95.7161649450317,285.753478530144,97.7676770661226
200900_s_at,412.652772063684,59.3463123778524,61.3135388372309,37.23186240268
200901_s_at,543.776744569004,193.807504229742,170.458925015809,137.438298779685
200902_at,183.17096025511,103.904273083075,30.662079427468,24.0092478443496
200903_s_at,1390.35516270406,265.146249665995,76.5169842101392,40.2978621009967
200904_at,424.576030708578,443.635188351485,46.075655555915,35.4803979213693
200905_x_at,3344.39645206116,1594.45817175033,191.270076273286,192.084931658162
200906_s_at,40.455469719336,116.294517646362,62.308172334631,33.3909061606666
200907_s_at,21.4192506696222,239.971710904959,34.358075408163,23.8829853016285
200908_s_at,21.0504761631044,59.3368410789592,273.488606426201,67.3654258687684
200909_s_at,5373.27952794685,4999.68216554109,1316.00572562706,357.839863661331
200910_at,1429.66867959214,226.736691687739,182.203465681348,68.9697003970317
200911_s_at,1804.5709661479,464.362650705144,239.942809666505,194.368843161169
200912_s_at,1621.14101974068,1165.80412692649,2351.45260798123,1583.10002387348
200913_at,485.844851397896,222.477670432726,231.31756191453,68.1547727693963
200914_x_at,159.051967269023,102.842187262279,22.6669840818723,22.2967670609289
200915_x_at,822.776065480947,54.6675967970369,142.888770825577,42.7557302811449
200916_at,2419.47846555559,501.144100982448,165.851920045019,142.808030271403
200917_s_at,264.321959908801,60.502851558428,31.7284138267961,34.125671808717
200918_s_at,840.311798487889,363.015495654877,73.5273934289287,118.566550573017
200919_at,312.044381165232,372.623029268261,329.201872963818,309.758639095728
200920_s_at,717.719714251379,1088.29477195272,109.20729522669,39.7040516285443
200921_s_at,544.506205771636,237.212259944218,83.4315027343109,32.0473270905455
200922_at,336.485604768536,319.990690477088,57.6630290162459,69.1024199293221
200923_at,105.964655839925,1078.87376626632,106.644508431682,107.59018800484
200924_s_at,780.505475825637,283.294713994999,264.798924035833,192.377924102115
200925_at,3400.00260330943,2131.95326927752,900.014093705507,863.740531384786
200926_at,12092.5755062944,3704.58136475151,2685.78333928259,628.13942846144
200927_s_at,222.530127341563,88.0357992292201,191.674722683776,45.102696855438
200928_s_at,14.4900385099167,16.54737670481,13.412169797503,22.9776336216208
200929_at,430.445848645029,412.893432420076,107.059739353755,105.515711788494
200930_s_at,28.3166966069414,62.1300379360394,35.8275764796633,37.1135324205321
200931_s_at,944.949103719012,552.435622499199,200.811063396279,101.047516856173
200932_s_at,944.97359589529,319.331528603095,715.411890497305,279.48433352401
200933_x_at,7441.61551325577,3269.73347244579,3588.45365453993,1510.33947205603
200934_at,1608.65420167677,70.3213691410261,135.697922639204,26.5597217588561
200935_at,205.315256091371,104.041595288455,50.7981843393841,31.4397340527458
200936_at,7225.45290965133,5061.18810032957,1090.90597574109,320.83220323122
200937_s_at,4385.38783745137,1716.47789945569,1109.42090653627,247.718285782005
200938_s_at,26.4230493558857,22.0067702996683,22.7554799079373,20.6953809877265
200939_s_at,25.1627228082819,23.5216981721558,28.3975617945712,18.0488519517054
200940_s_at,438.209469824444,381.053743771969,491.827748855048,115.289654126007
200941_at,186.747879873195,144.728677047709,600.163314764344,163.01833745764
200942_s_at,627.252943757605,262.094911612263,355.866137188243,106.177129071697
200943_at,2456.20868811018,603.052707282355,303.591197679825,46.3382086937178
200944_s_at,2627.35794634063,586.955867838806,424.424682002037,48.0415816111413
200945_s_at,571.697114870792,148.5759392243,154.236647165328,32.7132003489809
200946_x_at,627.807168727601,152.716941086302,213.093982144928,175.742177411668
200947_s_at,615.817448362547,336.253721896957,337.546126102128,131.888635883914
200948_at,603.324870195903,291.737114597846,225.085843737862,188.704612077644
200949_x_at,5972.92315827787,2202.16008941285,1473.4767414719,558.109979801011
200950_at,391.889749666803,524.77721152344,235.279630517579,112.102090160859
200951_s_at,567.193513175269,53.6500842867447,45.7409260454889,56.5093166669269
200952_s_at,362.268321816186,45.3160872045066,64.8160564543426,82.1132252193464
200953_s_at,2560.14990737664,161.172826735669,456.191796249325,209.085942769757
200954_at,403.307422359802,558.990016670696,520.342523555703,455.730240049513
200955_at,677.345501025152,79.796817981321,138.908989950962,65.9820690976189
200956_s_at,998.645833805943,50.5333213453125,74.8251631648624,33.5388784457708
200957_s_at,1025.70437607505,164.676949138845,240.777827600162,136.841014339874
200958_s_at,193.003256026897,206.044382205875,537.894579305872,152.188456727473
200959_at,1010.25755299205,390.906004478925,286.536571707747,214.682997555848
200960_x_at,2102.62180898371,945.53914674618,559.839793472448,255.234127995198
200961_at,337.240689025525,143.945065343536,176.428407878761,48.8665364376885
200962_at,274.561976283929,98.9802639966919,173.603045104272,83.7838365291633
200963_x_at,7162.80370372871,2664.74713223673,2563.18218232401,1521.91410700179
200964_at,1836.83599928074,647.509157375794,430.343595603222,158.025738875689
200965_s_at,392.876642287357,305.190864960383,460.881373829833,156.072514406354
200966_x_at,5335.35083975,4014.06899181443,883.837813087797,1250.00956409681
200967_at,1414.09670944511,1382.76310038189,146.242310750539,36.1259942421183
200968_s_at,1569.79449480583,1690.56742208893,157.024232056998,40.4392962851742
200969_at,315.081202942706,71.9188295122651,29.0069546600321,26.2023160035988
200970_s_at,536.552566115804,251.907212748766,47.0514884737995,37.6361312100088
200971_s_at,1936.05403026943,901.75713019421,141.58163889074,47.3015370675601
200972_at,193.78337278754,438.136287778198,257.381571426606,308.264497767922
200973_s_at,143.966052257067,205.837252832994,351.581010685495,84.3895311501535
200974_at,202.070407994285,2073.83291505527,102.985072522694,61.2789048854983
200975_at,560.536034488095,336.20672963316,166.12866704997,143.697314862798
200976_s_at,738.124218577606,105.607258499927,178.594310875534,131.229198593348
200977_s_at,490.242767888396,85.3930821833436,89.7079066393369,40.2421730252226
200978_at,3035.33455314307,419.122106565806,579.591674305067,975.591012856182
200979_at,120.49647226068,44.798375168323,48.6932645539603,31.0560866251558
200980_s_at,1339.4028650789,194.295692596629,239.475729757199,91.2298772278283
200981_x_at,4852.08380850431,2637.50224420001,3540.39701744901,2363.58892812854
200982_s_at,1321.66255472524,360.087078381829,157.627625803409,201.974525703904
200983_x_at,719.902251407639,253.140248189071,188.661603940471,145.043813616335
200984_s_at,540.120281090797,217.604266411648,211.08888880555,135.639193563287
200985_s_at,425.279501004651,177.811716474663,105.422559899229,119.738659872988
200986_at,20.5102123821109,310.902387940333,59.2168755066835,42.5265366808254
200987_x_at,459.349046502113,121.004611357003,131.71834623142,67.6886136723463
200988_s_at,108.461576755632,37.4184702600642,42.5651651631977,31.1600556655169
200989_at,566.434050235216,42.8354058245637,213.685570584311,32.9939312045605
200990_at,1578.33948571009,841.140768117206,376.27249922694,53.5353535853248
200991_s_at,734.827231519232,471.452182921255,188.538308047759,166.741059063201
200992_at,255.360710858033,58.6835246318457,188.904572383759,49.822334077401
200993_at,116.905734032956,81.8334642915694,217.617307154137,49.6185941731296
200994_at,126.76945196798,56.8272684373249,150.206072463712,45.0686952837063
200995_at,58.8544651234574,27.0518580857401,145.62322313337,36.3753791871956
200996_at,1519.3530483641,60.6127299145138,180.976007638125,21.8828962845776
200997_at,693.999471104328,381.535444718333,288.54182846504,53.171530136587
200998_s_at,450.511802661818,322.685358029486,153.250365725073,57.4314858445328
200999_s_at,555.387930092371,256.774284470519,191.7039345391,47.7242333291709
201000_at,2111.42534548635,763.949087015661,380.124384673975,478.923282391889
201001_s_at,533.279373807901,45.8889603826747,50.5289935150896,47.9654355557765
201002_s_at,666.250927847859,173.30340445756,263.343412766028,135.255082233011
201003_x_at,502.995747568894,226.599976050091,128.276419668049,82.2840370419689
201004_at,1042.39315203533,2589.89867338497,328.623204470519,121.516676672563
201005_at,632.267691122722,3477.11909894325,54.8711217232991,111.708930299784
201006_at,72.486800348834,55.1217092011409,69.9158623606631,53.1160187471974
201007_at,644.907424976274,204.44275848805,156.885527477965,117.978081574788
201008_s_at,436.572181992229,304.482475945773,131.694897134355,52.3041019018684
201009_s_at,562.800801810627,905.64420403343,373.841417895435,216.254925524235
201010_s_at,986.102115461028,1589.40069431196,406.134003684152,202.183907125431
201011_at,494.635730413739,484.798146696646,62.29146722308,33.7969866573017
201012_at,196.183692277924,193.301342809627,48.1454378406078,123.2639039152
201013_s_at,1559.43683488556,116.995623326315,129.503564032946,55.1441006844292
201014_s_at,1502.42391298534,31.1371915838036,24.8997098162072,23.1304431217955
201015_s_at,795.932383833386,260.476071942112,219.024991686301,51.6535483715403
201016_at,273.233328816033,20.379520705506,18.1598068511588,18.5260963866351
201017_at,266.251554888978,32.7475810596173,69.8886835876689,63.0033259479665
201018_at,548.864328753929,76.5798141106603,242.826258955023,31.0885167715826
201019_s_at,615.912128036776,187.718342566607,166.19394472723,29.7824300057475
201020_at,364.963492305293,117.632091685967,698.415333529386,411.453380321072
201021_s_at,420.177545516752,930.708309230903,468.594482021355,128.571162585082
201022_s_at,688.674250068696,1449.28357867085,880.394819105918,301.037800621437
201023_at,456.127360586988,87.701436516802,135.577007759914,39.8405192726522
201024_x_at,1194.53859718204,203.131585385676,133.444032999206,70.1554954996164
201025_at,100.002277248908,37.3159295805708,38.5690508461002,44.7593255161593
201026_at,66.8866856395395,29.1386743004961,25.6703999515504,25.0045616773169
201027_s_at,291.853559902654,30.7145454884443,64.687500139235,35.3304732732168
201028_s_at,367.023209655614,661.959913620388,103.633496019178,93.3772277637873
201029_s_at,1137.52921934026,1404.2704579614,269.407758501224,120.467819862177
201030_x_at,6190.36182622022,395.122488459901,891.348198618881,730.162586605946
201031_s_at,883.42469377208,205.890020652422,313.551356059132,25.0441259065464
201032_at,405.839718323528,315.420891054686,487.395296833918,218.058375388178
201033_x_at,13431.1757424997,10104.3705753168,3627.93283173354,721.84410380025
201034_at,977.236301813121,91.0874055864013,262.958910876658,124.142074163056
201035_s_at,513.989875554772,192.165729567175,151.53723153646,70.1689692060682
201036_s_at,344.015437509174,49.4991188529185,27.1150270271087,34.6862191447303
201037_at,1543.36023845209,186.017746182155,297.403034712741,135.249266183563
201038_s_at,311.702340846375,31.5452032634269,35.4408236978336,17.9385724441044
201039_s_at,501.425954520019,306.110288162765,156.004508193412,49.7739331578801
201040_at,1075.61312557818,211.67430183375,226.369968842983,150.543833621548
201041_s_at,114.240452971515,2045.05161135659,179.632709651786,189.708548988624
201042_at,40.1333294585305,202.139383490904,88.3939384818482,45.1815227537937
201043_s_at,331.963815898525,55.7538403441206,40.750964126712,30.9305183841295
